ID h1z_infall h2z_infall
10504792.0 0.589987545466 -1.0
10504796.0 0.61995897606 -1.0
10505259.0 -1.0 2.41553417244
10505401.0 -1.0 0.0689633133069
10505733.0 -1.0 -1.0
10505798.0 -1.0 0.723829663927
10505960.0 -1.0 0.772675843243
10506009.0 -1.0 0.686627470618
10506291.0 -1.0 0.0502409565343
10506366.0 -1.0 -1.0
10506395.0 -1.0 1.12054590557
10506472.0 -1.0 1.68888364681
10506473.0 -1.0 1.72534807647
10506769.0 -1.0 1.30570506473
10506857.0 -1.0 0.353146442967
10506863.0 -1.0 0.346417742303
10507190.0 -1.0 0.407447521463
10507462.0 -1.0 0.980917073687
10507468.0 -1.0 0.892419088255
10507622.0 -1.0 3.43362997751
10507671.0 -1.0 0.69820910977
10507684.0 -1.0 0.807785916167
10507938.0 -1.0 1.36795953695
10508015.0 -1.0 0.375143825891
10508084.0 -1.0 0.661279030207
10508150.0 -1.0 0.575586987369
10508207.0 -1.0 3.7248712156
10508262.0 -1.0 3.49120887448
10508510.0 -1.0 1.73835494564
10508934.0 -1.0 1.2831833259
10509010.0 -1.0 0.671225952174
10509027.0 -1.0 2.27401042025
10509028.0 -1.0 3.0991070422
10509039.0 -1.0 0.58347721907
10509040.0 -1.0 0.738775810979
10509192.0 -1.0 1.74022961545
10548705.0 -1.0 -1.0
10548752.0 -1.0 -1.0
10549341.0 -1.0 -1.0
10549814.0 -1.0 -1.0
10549832.0 -1.0 0.573445739646
10550519.0 -1.0 -1.0
10550551.0 -1.0 -1.0
10550729.0 -1.0 -1.0
10551002.0 -1.0 1.58687041243
10551078.0 -1.0 -1.0
10551690.0 -1.0 -1.0
10552454.0 0.433522757831 -1.0
10552560.0 0.350784933588 -1.0
10554135.0 0.455357171773 -1.0
10570089.0 -1.0 -1.0
10570946.0 -1.0 -1.0
10570961.0 -1.0 -1.0
10570999.0 -1.0 -1.0
10571078.0 -1.0 -1.0
10571270.0 -1.0 -1.0
10571271.0 -1.0 -1.0
10571733.0 -1.0 -1.0
10572833.0 0.435724749269 -1.0
10572937.0 -1.0 -1.0
10573224.0 -1.0 -1.0
10574647.0 -1.0 -1.0
10574651.0 -1.0 -1.0
80206686.0 -1.0 -1.0
80353240.0 -1.0 -1.0
80312235.0 -1.0 -1.0
80301474.0 -1.0 -1.0
80226511.0 -1.0 -1.0
80175403.0 0.917087946076 -1.0
80354285.0 -1.0 -1.0
80212422.0 -1.0 -1.0
80190703.0 -1.0 -1.0
80351567.0 -1.0 -1.0
80353686.0 -1.0 -1.0
80212272.0 -1.0 -1.0
80094393.0 0.912347969666 -1.0
80348217.0 -1.0 -1.0
80354062.0 -1.0 -1.0
80208581.0 -1.0 -1.0
80181361.0 0.0144212354849 -1.0
80222594.0 -1.0 -1.0
80212062.0 -1.0 -1.0
